,Make,Model,MSRP
7399,Chrysler,Pacifica,33775
7400,Chrysler,Pacifica,27600
7401,Chrysler,Pacifica,27550
7402,Chrysler,Pacifica,35825
7403,Chrysler,Pacifica,30250
7404,Chrysler,Pacifica,30310
7405,Chrysler,Pacifica,27225
7406,Chrysler,Pacifica,34150
7407,Chrysler,Pacifica,36195
7408,Chrysler,Pacifica,28265
7409,Chrysler,Pacifica,24635
7410,Chrysler,Pacifica,42495
7411,Chrysler,Pacifica,30495
7412,Chrysler,Pacifica,28595
7413,Chrysler,Pacifica,37895
7414,Chrysler,Pacifica,34495
7415,Porsche,Panamera,200500
7416,Porsche,Panamera,82800
7417,Porsche,Panamera,125600
7418,Porsche,Panamera,93200
7419,Porsche,Panamera,98300
7420,Porsche,Panamera,161100
7421,Porsche,Panamera,141300
7422,Porsche,Panamera,180300
7423,Porsche,Panamera,113400
7424,Porsche,Panamera,78100
7425,Porsche,Panamera,161100
7426,Porsche,Panamera,82800
7427,Porsche,Panamera,141300
7428,Porsche,Panamera,200500
7429,Porsche,Panamera,78100
7430,Porsche,Panamera,180300
7431,Porsche,Panamera,80000
7432,Porsche,Panamera,113400
7433,Porsche,Panamera,84300
7434,Porsche,Panamera,93200
7435,Porsche,Panamera,125600
7436,Porsche,Panamera,98300
7437,Buick,Park Avenue,39725
7438,Buick,Park Avenue,34600
7439,Buick,Park Avenue,40425
7440,Buick,Park Avenue,35250
7441,Buick,Park Avenue,40730
7442,Buick,Park Avenue,35555
7443,Rolls-Royce,Park Ward,259900
7444,Rolls-Royce,Park Ward,262990
7445,Toyota,Paseo,2000
7446,Toyota,Paseo,2000
7447,Toyota,Paseo,2000
7448,Toyota,Paseo,2178
7449,Volkswagen,Passat,26280
7450,Volkswagen,Passat,29125
7451,Volkswagen,Passat,22440
7452,Volkswagen,Passat,22440
7453,Volkswagen,Passat,23995
7454,Volkswagen,Passat,30850
7455,Volkswagen,Passat,31790
7456,Volkswagen,Passat,24375
7457,Volkswagen,Passat,21340
7458,Volkswagen,Passat,31790
7459,Volkswagen,Passat,26280
7460,Volkswagen,Passat,33925
7461,Volkswagen,Passat,28105
7462,Volkswagen,Passat,24375
7463,Volkswagen,Passat,26915
7464,Volkswagen,Passat,27095
7465,Volkswagen,Passat,28115
7466,Volkswagen,Passat,23995
7467,Volkswagen,Passat,35995
7468,Volkswagen,Passat,26915
7469,Volkswagen,Passat,28105
7470,Volkswagen,Passat,28115
7471,Volkswagen,Passat,21340
7472,Volkswagen,Passat,26280
7473,Volkswagen,Passat,34270
7474,Volkswagen,Passat,30495
7475,Volkswagen,Passat,24750
7476,Volkswagen,Passat,24750
7477,Volkswagen,Passat,28410
7478,Volkswagen,Passat,23975
7479,Volkswagen,Passat,36835
7480,Volkswagen,Passat,22440
7481,Volkswagen,Passat,23975
7482,Volkswagen,Passat,22440
7483,Volkswagen,Passat,26280
7484,Volkswagen,Passat,28410
7485,Volkswagen,Passat,34270
7486,Volkswagen,Passat,30495
7487,Volkswagen,Passat,29295
7488,Volkswagen,Passat,27995
7489,Volkswagen,Passat,22440
7490,Volkswagen,Passat,23975
7491,Volkswagen,Passat,30995
7492,Volkswagen,Passat,25495
7493,Volkswagen,Passat,33995
7494,Honda,Passport,2452
7495,Honda,Passport,2879
7496,Honda,Passport,2715
7497,Honda,Passport,2668
7498,Honda,Passport,30500
7499,Honda,Passport,27300
7500,Honda,Passport,23000
7501,Honda,Passport,24150
7502,Honda,Passport,28050
7503,Honda,Passport,26800
7504,Honda,Passport,29250
7505,Honda,Passport,26150
7506,Honda,Passport,30900
7507,Honda,Passport,26450
7508,Honda,Passport,24450
7509,Honda,Passport,28450
7510,Honda,Passport,23300
7511,Honda,Passport,29550
7512,Honda,Passport,27600
7513,Honda,Passport,27100
7514,Nissan,Pathfinder,29510
7515,Nissan,Pathfinder,29780
7516,Nissan,Pathfinder,37900
7517,Nissan,Pathfinder,41560
7518,Nissan,Pathfinder,34830
7519,Nissan,Pathfinder,31200
7520,Nissan,Pathfinder,34500
7521,Nissan,Pathfinder,32810
7522,Nissan,Pathfinder,36210
7523,Nissan,Pathfinder,33140
7524,Nissan,Pathfinder,43250
7525,Nissan,Pathfinder,31470
7526,Nissan,Pathfinder,33150
7527,Nissan,Pathfinder,38100
7528,Nissan,Pathfinder,41610
7529,Nissan,Pathfinder,43300
7530,Nissan,Pathfinder,29830
7531,Nissan,Pathfinder,36410
7532,Nissan,Pathfinder,34840
7533,Nissan,Pathfinder,31520
7534,Nissan,Pathfinder,37790
7535,Nissan,Pathfinder,32980
7536,Nissan,Pathfinder,36100
7537,Nissan,Pathfinder,30290
7538,Nissan,Pathfinder,42070
7539,Nissan,Pathfinder,34670
7540,Nissan,Pathfinder,43760
7541,Nissan,Pathfinder,31980
7542,Volkswagen,Phaeton,64600
7543,Volkswagen,Phaeton,94600
7544,Volkswagen,Phaeton,79900
7545,Volkswagen,Phaeton,66950
7546,Volkswagen,Phaeton,96100
7547,Volkswagen,Phaeton,74600
7548,Volkswagen,Phaeton,100800
7549,Volkswagen,Phaeton,101300
7550,Volkswagen,Phaeton,96600
7551,Volkswagen,Phaeton,66700
7552,Volkswagen,Phaeton,74350
7553,Rolls-Royce,Phantom Coupe,433550
7554,Rolls-Royce,Phantom Coupe,438325
7555,Rolls-Royce,Phantom Coupe,449525
7556,Rolls-Royce,Phantom Drophead Coupe,474600
7557,Rolls-Royce,Phantom Drophead Coupe,479775
7558,Rolls-Royce,Phantom Drophead Coupe,492000
7559,Rolls-Royce,Phantom,402940
7560,Rolls-Royce,Phantom,474990
7561,Rolls-Royce,Phantom,407400
7562,Rolls-Royce,Phantom,480175
7563,Rolls-Royce,Phantom,417825
7564,Rolls-Royce,Phantom,492425
7565,Toyota,Pickup,2047
7566,Toyota,Pickup,2550
7567,Toyota,Pickup,2221
7568,Toyota,Pickup,2000
7569,Toyota,Pickup,2142
7570,Toyota,Pickup,2013
7571,Toyota,Pickup,2293
7572,Toyota,Pickup,2281
7573,Toyota,Pickup,2000
7574,Toyota,Pickup,2000
7575,Toyota,Pickup,2115
7576,Toyota,Pickup,2000
7577,Toyota,Pickup,2040
7578,Toyota,Pickup,2423
7579,Toyota,Pickup,2188
7580,Toyota,Pickup,2699
7581,Toyota,Pickup,2311
7582,Toyota,Pickup,2691
7583,Toyota,Pickup,2197
7584,Toyota,Pickup,2553
7585,Toyota,Pickup,2409
7586,Toyota,Pickup,2912
7587,Toyota,Pickup,2000
7588,Toyota,Pickup,2498
7589,Toyota,Pickup,2539
7590,Toyota,Pickup,2000
7591,Honda,Pilot,33720
7592,Honda,Pilot,40020
7593,Honda,Pilot,36970
7594,Honda,Pilot,33120
7595,Honda,Pilot,41620
7596,Honda,Pilot,38970
7597,Honda,Pilot,31470
7598,Honda,Pilot,34720
7599,Honda,Pilot,36970
7600,Honda,Pilot,35370
7601,Honda,Pilot,29870
7602,Honda,Pilot,32120
7603,Honda,Pilot,37370
7604,Honda,Pilot,38570
7605,Honda,Pilot,39455
7606,Honda,Pilot,46570
7607,Honda,Pilot,38855
7608,Honda,Pilot,38855
7609,Honda,Pilot,37855
7610,Honda,Pilot,33580
7611,Honda,Pilot,36055
7612,Honda,Pilot,31945
7613,Honda,Pilot,37055
7614,Honda,Pilot,30145
7615,Honda,Pilot,34380
7616,Honda,Pilot,32580
7617,Honda,Pilot,35380
7618,Honda,Pilot,41170
7619,Honda,Pilot,42970
7620,Honda,Pilot,37055
7621,Honda,Pilot,37655
7622,Honda,Pilot,39255
7623,Honda,Pilot,36455
7624,Honda,Pilot,39855
7625,Honda,Pilot,38055
7626,Honda,Pilot,47070
7627,Honda,Pilot,39255
7628,Honda,Pilot,33030
7629,Honda,Pilot,37455
7630,Honda,Pilot,38255
7631,Honda,Pilot,34830
7632,Honda,Pilot,32395
7633,Honda,Pilot,41670
7634,Honda,Pilot,35830
7635,Honda,Pilot,43470
7636,Honda,Pilot,34030
7637,Honda,Pilot,30595
7638,Honda,Pilot,37455
7639,Mitsubishi,Precis,2000
7640,Honda,Prelude,3065
7641,Honda,Prelude,3367
7642,Honda,Prelude,3843
7643,Honda,Prelude,3407
7644,Honda,Prelude,26100
7645,Honda,Prelude,23600
7646,Honda,Prelude,24600
7647,Toyota,Previa,2000
7648,Toyota,Previa,2000
7649,Toyota,Previa,2000
7650,Toyota,Previa,2194
7651,Toyota,Previa,2000
7652,Toyota,Previa,2088
7653,Toyota,Previa,2000
7654,Toyota,Previa,2000
7655,Toyota,Previa,2064
7656,Toyota,Previa,2304
7657,Toyota,Previa,2419
7658,Toyota,Previa,2196
7659,Toyota,Previa,2388
7660,Toyota,Previa,2242
7661,Toyota,Previa,2728
7662,Toyota,Previa,2580
7663,Toyota,Prius c,20030
7664,Toyota,Prius c,19080
7665,Toyota,Prius c,21765
7666,Toyota,Prius c,23360
7667,Toyota,Prius c,20340
7668,Toyota,Prius c,21765
7669,Toyota,Prius c,19540
7670,Toyota,Prius c,24475
7671,Toyota,Prius c,20360
7672,Toyota,Prius c,19560
7673,Toyota,Prius c,24495
7674,Toyota,Prius c,21785
7675,Toyota,Prius c,21355
7676,Toyota,Prius Prime,27100
7677,Toyota,Prius Prime,33100
7678,Toyota,Prius Prime,28800
7679,Toyota,Prius v,26675
7680,Toyota,Prius v,28060
7681,Toyota,Prius v,30935
7682,Toyota,Prius v,29695
7683,Toyota,Prius v,26675
7684,Toyota,Prius v,28060
7685,Toyota,Prius v,30935
7686,Toyota,Prius v,29695
7687,Toyota,Prius v,26675
7688,Toyota,Prius v,29695
7689,Toyota,Prius v,28060
7690,Toyota,Prius v,30935
7691,Toyota,Prius,25765
7692,Toyota,Prius,30005
7693,Toyota,Prius,24200
7694,Toyota,Prius,28435
7695,Toyota,Prius,26985
7696,Toyota,Prius,23215
7697,Toyota,Prius,24200
7698,Toyota,Prius,26250
7699,Toyota,Prius,28650
7700,Toyota,Prius,30000
7701,Toyota,Prius,24700
7702,Toyota,Prius,28100
7703,Toyota,Prius,28115
7704,Toyota,Prius,30015
7705,Toyota,Prius,29135
7706,Toyota,Prius,26735
7707,Toyota,Prius,24685
7708,Toyota,Prius,25165
7709,Chevrolet,Prizm,2130
7710,Chevrolet,Prizm,2003
7711,Chevrolet,Prizm,14155
7712,Chevrolet,Prizm,16220
7713,Chevrolet,Prizm,14330
7714,Chevrolet,Prizm,16395
7715,Ford,Probe,2000
7716,Ford,Probe,2000
7717,Ford,Probe,2000
7718,Ford,Probe,2000
7719,Ford,Probe,2000
7720,Ford,Probe,2000
7721,Ford,Probe,2000
7722,Ford,Probe,2000
7723,Mazda,Protege5,16455
7724,Mazda,Protege5,16895
7725,Mazda,Protege,13885
7726,Mazda,Protege,12765
7727,Mazda,Protege,13485
7728,Mazda,Protege,18020
7729,Mazda,Protege,15535
7730,Mazda,Protege,15700
7731,Mazda,Protege,14975
7732,Mazda,Protege,13075
7733,Mazda,Protege,16140
7734,Mazda,Protege,15415
7735,Mazda,Protege,13680
7736,Chrysler,Prowler,44625
7737,Chrysler,Prowler,44625
7738,Plymouth,Prowler,20105
7739,Plymouth,Prowler,20901
7740,Plymouth,Prowler,44625
7741,Chrysler,PT Cruiser,19785
7742,Chrysler,PT Cruiser,23515
7743,Chrysler,PT Cruiser,18430
7744,Chrysler,PT Cruiser,15970
7745,Chrysler,PT Cruiser,18000
7746,Chrysler,PT Cruiser,20780
7747,Chrysler,PT Cruiser,24510
7748,Chrysler,PT Cruiser,18275
7749,Nissan,Pulsar,2000
7750,Audi,Q3,32500
7751,Audi,Q3,36400
7752,Audi,Q3,38500
7753,Audi,Q3,34600
7754,Audi,Q3,38600
7755,Audi,Q3,40700
7756,Audi,Q3,33700
7757,Audi,Q3,35800
7758,Audi,Q3,34500
7759,Audi,Q3,41300
7760,Audi,Q3,36600
7761,Audi,Q3,33900
7762,Audi,Q3,31800
7763,Audi,Q3,39200
7764,Infiniti,Q40,33950
7765,Infiniti,Q40,35550
7766,Infiniti,Q45,61600
7767,Infiniti,Q45,52400
7768,Infiniti,Q45,56400
7769,Infiniti,Q45,58100
7770,Infiniti,Q50,38950
7771,Infiniti,Q50,46200
7772,Infiniti,Q50,37150
7773,Infiniti,Q50,45450
7774,Infiniti,Q50,43650
7775,Infiniti,Q50,41800
7776,Infiniti,Q50,48600
7777,Infiniti,Q50,44400
7778,Infiniti,Q50,46800
7779,Infiniti,Q50,40000
7780,Infiniti,Q50,33950
7781,Infiniti,Q50,49950
7782,Infiniti,Q50,47950
7783,Infiniti,Q50,41900
7784,Infiniti,Q50,45900
7785,Infiniti,Q50,49050
7786,Infiniti,Q50,43900
7787,Infiniti,Q50,39650
7788,Infiniti,Q50,47050
7789,Infiniti,Q50,39900
7790,Infiniti,Q50,37650
7791,Infiniti,Q50,35950
7792,Infiniti,Q50,33950
7793,Infiniti,Q50,44650
7794,Infiniti,Q50,50700
7795,Infiniti,Q50,44300
7796,Infiniti,Q50,48700
7797,Infiniti,Q50,49800
7798,Infiniti,Q50,38400
7799,Infiniti,Q50,40650
7800,Infiniti,Q50,42650
7801,Infiniti,Q50,40400
7802,Infiniti,Q50,35950
7803,Infiniti,Q50,42300
7804,Infiniti,Q50,46650
7805,Infiniti,Q50,47800
7806,Audi,Q5,52900
7807,Audi,Q5,47500
7808,Audi,Q5,51900
7809,Audi,Q5,42200
7810,Audi,Q5,39300
7811,Audi,Q5,55000
7812,Audi,Q5,45400
7813,Audi,Q5,53500
7814,Audi,Q5,40900
7815,Audi,Q5,42750
7816,Audi,Q5,52500
7817,Audi,Q5,46000
7818,Audi,Q5,48100
7819,Audi,Q5,57700
7820,Audi,Q5,50200
7821,Audi,Q5,55600
7822,Audi,Q5,53200
7823,Audi,Q5,40900
7824,Audi,Q5,46400
7825,Audi,Q5,43150
7826,Infiniti,Q60 Convertible,53400
7827,Infiniti,Q60 Convertible,48550
7828,Infiniti,Q60 Convertible,62100
7829,Infiniti,Q60 Convertible,62100
7830,Infiniti,Q60 Convertible,53400
7831,Infiniti,Q60 Convertible,48550
7832,Infiniti,Q60 Coupe,51750
7833,Infiniti,Q60 Coupe,40950
7834,Infiniti,Q60 Coupe,42600
7835,Infiniti,Q60 Coupe,46050
7836,Infiniti,Q60 Coupe,53650
7837,Infiniti,Q60 Coupe,40950
7838,Infiniti,Q60 Coupe,46050
7839,Infiniti,Q60 Coupe,49650
7840,Infiniti,Q60 Coupe,42600
7841,Infiniti,Q60 Coupe,47700
7842,Infiniti,Q60 Coupe,53300
7843,Infiniti,Q60 Coupe,46300
7844,Infiniti,Q60 Coupe,44300
7845,Infiniti,Q60 Coupe,38950
7846,Infiniti,Q60 Coupe,51300
7847,Infiniti,Q60 Coupe,40950
7848,Infiniti,Q60 Coupe,43300
7849,Infiniti,Q60 Coupe,41300
7850,Infiniti,Q70,51750
7851,Infiniti,Q70,49600
7852,Infiniti,Q70,55650
7853,Infiniti,Q70,64600
7854,Infiniti,Q70,62100
7855,Infiniti,Q70,51350
7856,Infiniti,Q70,49850
7857,Infiniti,Q70,52000
7858,Infiniti,Q70,67050
7859,Infiniti,Q70,62850
7860,Infiniti,Q70,65350
7861,Infiniti,Q70,55900
7862,Infiniti,Q70,64550
7863,Infiniti,Q70,53500
7864,Infiniti,Q70,67050
7865,Infiniti,Q70,52000
7866,Infiniti,Q70,62850
7867,Infiniti,Q70,55900
7868,Infiniti,Q70,65350
7869,Infiniti,Q70,64550
7870,Infiniti,Q70,51350
7871,Infiniti,Q70,53500
7872,Infiniti,Q70,49850
7873,Audi,Q7,64900
7874,Audi,Q7,52900
7875,Audi,Q7,60900
7876,Audi,Q7,47700
7877,Audi,Q7,53700
7878,Audi,Q7,58900
7879,Audi,Q7,61900
7880,Audi,Q7,53400
7881,Audi,Q7,59900
7882,Audi,Q7,54800
7883,Audi,Q7,48300
7884,Audi,Q7,65400
7885,Audi,Q7,58800
7886,Audi,Q7,64300
7887,Audi,Q7,54800
7888,Maserati,Quattroporte,106900
7889,Maserati,Quattroporte,140500
7890,Maserati,Quattroporte,107900
7891,Maserati,Quattroporte,99900
7892,Maserati,Quattroporte,141500
7893,Maserati,Quattroporte,116000
7894,Maserati,Quattroporte,109500
7895,Maserati,Quattroporte,145500
7896,Maserati,Quattroporte,109900
7897,Maserati,Quattroporte,109900
7898,Maserati,Quattroporte,116000
7899,Maserati,Quattroporte,103400
7900,Maserati,Quattroporte,145500
7901,Nissan,Quest,33750
7902,Nissan,Quest,42870
7903,Nissan,Quest,26220
7904,Nissan,Quest,29970
7905,Nissan,Quest,30280
7906,Nissan,Quest,34060
7907,Nissan,Quest,43180
7908,Nissan,Quest,26530
7909,Nissan,Quest,26580
7910,Nissan,Quest,34110
7911,Nissan,Quest,30540
7912,Nissan,Quest,43230
7913,Infiniti,QX4,34150
7914,Infiniti,QX4,35550
7915,Infiniti,QX4,35550
7916,Infiniti,QX4,34150
7917,Infiniti,QX4,34750
7918,Infiniti,QX4,36150
7919,Infiniti,QX50,36400
7920,Infiniti,QX50,37200
7921,Infiniti,QX50,35000
7922,Infiniti,QX50,38600
7923,Infiniti,QX50,34450
7924,Infiniti,QX50,35850
7925,Infiniti,QX50,36250
7926,Infiniti,QX50,34450
7927,Infiniti,QX56,58150
7928,Infiniti,QX56,55050
7929,Infiniti,QX56,56050
7930,Infiniti,QX56,59150
7931,Infiniti,QX56,61800
7932,Infiniti,QX56,58700
7933,Infiniti,QX60,45400
7934,Infiniti,QX60,42400
7935,Infiniti,QX60,46800
7936,Infiniti,QX60,43800
7937,Infiniti,QX60,42600
7938,Infiniti,QX60,53450
7939,Infiniti,QX60,52050
7940,Infiniti,QX60,44400
7941,Infiniti,QX60,44900
7942,Infiniti,QX60,43100
7943,Infiniti,QX70,45850
7944,Infiniti,QX70,47300
7945,Infiniti,QX70,45850
7946,Infiniti,QX70,47300
7947,Infiniti,QX70,45850
7948,Infiniti,QX70,47650
7949,Infiniti,QX80,62700
7950,Infiniti,QX80,65800
7951,Infiniti,QX80,63250
7952,Infiniti,QX80,66350
7953,Infiniti,QX80,66350
7954,Infiniti,QX80,63250
7955,Infiniti,QX80,88850
7956,Infiniti,QX,60000
7957,Infiniti,QX,63100
7958,Infiniti,QX,64450
7959,Infiniti,QX,61350
7960,Mercedes-Benz,R-Class,49300
7961,Mercedes-Benz,R-Class,50800
7962,Mercedes-Benz,R-Class,50240
7963,Mercedes-Benz,R-Class,51740
7964,Mercedes-Benz,R-Class,52690
7965,Mercedes-Benz,R-Class,53840
7966,Volkswagen,R32,29100
7967,Volkswagen,R32,32990
7968,Audi,R8,164700
7969,Audi,R8,128400
7970,Audi,R8,179645
7971,Audi,R8,173800
7972,Audi,R8,137500
7973,Audi,R8,151200
7974,Audi,R8,124000
7975,Audi,R8,114900
7976,Audi,R8,160300
7977,Audi,R8,170545
7978,Audi,R8,199600
7979,Audi,R8,138400
7980,Audi,R8,124900
7981,Audi,R8,166100
7982,Audi,R8,199900
7983,Audi,R8,182500
7984,Audi,R8,162900
7985,Audi,R8,115900
7986,Audi,R8,129400
7987,Audi,R8,190600
7988,Audi,R8,153900
7989,Audi,R8,175100
7990,Audi,R8,173500
7991,Audi,R8,162900
7992,Audi,R8,189900
7993,Volkswagen,Rabbit,17110
7994,Volkswagen,Rabbit,17110
7995,Volkswagen,Rabbit,18185
7996,Volkswagen,Rabbit,18185
7997,Volkswagen,Rabbit,14990
7998,Volkswagen,Rabbit,16065
7999,Volkswagen,Rabbit,16065
8000,Volkswagen,Rabbit,14990
8001,Volkswagen,Rabbit,17575
8002,Volkswagen,Rabbit,16675
8003,Volkswagen,Rabbit,18650
8004,Volkswagen,Rabbit,15600
8005,Volkswagen,Rabbit,15600
8006,Volkswagen,Rabbit,18650
8007,Volkswagen,Rabbit,17575
8008,Volkswagen,Rabbit,16675
8009,Volkswagen,Rabbit,19340
8010,Volkswagen,Rabbit,16300
8011,Volkswagen,Rabbit,16300
8012,Volkswagen,Rabbit,19340
8013,Volkswagen,Rabbit,17400
8014,Volkswagen,Rabbit,17400
8015,Mitsubishi,Raider,24005
8016,Mitsubishi,Raider,24005
8017,Mitsubishi,Raider,23020
8018,Mitsubishi,Raider,26750
8019,Mitsubishi,Raider,19890
8020,Mitsubishi,Raider,26855
8021,Mitsubishi,Raider,28445
8022,Mitsubishi,Raider,20490
8023,Mitsubishi,Raider,28780
8024,Mitsubishi,Raider,25650
8025,Mitsubishi,Raider,23590
8026,Mitsubishi,Raider,24235
8027,Mitsubishi,Raider,26295
8028,Mitsubishi,Raider,29425
8029,Mitsubishi,Raider,21135
8030,Buick,Rainier,35610
8031,Buick,Rainier,33785
8032,Buick,Rainier,32580
8033,Buick,Rainier,30580
8034,Buick,Rainier,33570
8035,Buick,Rainier,31550
8036,GMC,Rally Wagon,2000
8037,GMC,Rally Wagon,2000
8038,GMC,Rally Wagon,2000
8039,GMC,Rally Wagon,2000
8040,GMC,Rally Wagon,2000
8041,GMC,Rally Wagon,2000
8042,Dodge,RAM 150,2000
8043,Dodge,RAM 150,2000
8044,Dodge,RAM 150,2000
8045,Dodge,RAM 150,2000
8046,Dodge,RAM 150,2000
8047,Dodge,RAM 150,2000
8048,Dodge,RAM 150,2000
8049,Dodge,RAM 150,2000
8050,Dodge,RAM 150,2000
8051,Dodge,RAM 150,2000
8052,Dodge,RAM 150,2000
8053,Dodge,RAM 150,2000
8054,Dodge,RAM 150,2000
8055,Dodge,RAM 150,2000
8056,Dodge,RAM 150,2000
8057,Dodge,RAM 150,2000
8058,Dodge,RAM 150,2000
8059,Dodge,RAM 150,2000
8060,Dodge,RAM 150,2000
8061,Dodge,RAM 150,2000
8062,Dodge,RAM 150,2000
8063,Dodge,RAM 150,2000
8064,Dodge,RAM 150,2000
8065,Dodge,RAM 150,2000
8066,Dodge,RAM 150,2000
8067,Dodge,RAM 150,2000
8068,Dodge,RAM 150,2000
8069,Dodge,RAM 150,2000
8070,Dodge,RAM 150,2000
8071,Dodge,RAM 150,2000
8072,Dodge,RAM 150,2000
8073,Dodge,RAM 150,2000
8074,Dodge,RAM 150,2000
8075,Dodge,RAM 150,2000
8076,Dodge,RAM 150,2000
8077,Dodge,RAM 150,2008
8078,Dodge,RAM 150,2083
8079,Dodge,RAM 150,2000
8080,Dodge,RAM 150,2000
8081,Dodge,RAM 150,2000
8082,Dodge,RAM 250,2000
8083,Dodge,RAM 250,2000
8084,Dodge,RAM 250,2000
8085,Dodge,RAM 250,2000
8086,Dodge,RAM 250,2000
8087,Dodge,RAM 250,2000
8088,Dodge,RAM 250,2000
8089,Dodge,RAM 250,2000
8090,Dodge,RAM 250,2000
8091,Dodge,RAM 250,2000
8092,Dodge,RAM 250,2000
8093,Dodge,RAM 250,2000
8094,Dodge,RAM 250,2000
8095,Dodge,RAM 250,2000
8096,Dodge,RAM 250,2000
8097,Dodge,RAM 250,2000
8098,Dodge,RAM 250,2000
8099,Dodge,RAM 250,2093
8100,Dodge,RAM 250,2073
8101,Dodge,RAM 250,2220
8102,Dodge,RAM 250,2000
8103,Dodge,RAM 250,2122
8104,Dodge,RAM 250,2046
8105,Dodge,RAM 250,2000
8106,Dodge,RAM 250,2000
8107,Dodge,Ram 50 Pickup,2000
8108,Dodge,Ram 50 Pickup,2000
8109,Dodge,Ram 50 Pickup,2000
8110,Dodge,Ram 50 Pickup,2000
8111,Dodge,Ram 50 Pickup,2000
8112,Dodge,Ram 50 Pickup,2000
8113,Dodge,Ram 50 Pickup,2000
8114,Dodge,Ram 50 Pickup,2000
8115,Dodge,Ram 50 Pickup,2000
8116,Dodge,Ram 50 Pickup,2000
8117,Dodge,Ram 50 Pickup,2000
8118,Dodge,Ram 50 Pickup,2000
8119,Dodge,Ram 50 Pickup,2000
8120,Dodge,Ram 50 Pickup,2000
8121,Dodge,Ram 50 Pickup,2000
8122,Dodge,Ram 50 Pickup,2000
8123,Dodge,Ram 50 Pickup,2000
8124,Dodge,Ram 50 Pickup,2000
8125,Dodge,Ram 50 Pickup,2000
8126,Dodge,Ram Cargo,20240
8127,Dodge,Ram Cargo,18740
8128,Dodge,Ram Cargo,18695
8129,Dodge,Ram Cargo,22305
8130,Dodge,Ram Cargo,20850
8131,Dodge,Ram Cargo,22885
8132,Dodge,Ram Cargo,21430
8133,Dodge,Ram Cargo,19275
8134,Dodge,Ram Cargo,20820
8135,Dodge,Ram Cargo,19320
8136,Dodge,Ram Cargo,22190
8137,Dodge,Ram Cargo,20035
8138,Dodge,Ram Cargo,20080
8139,Dodge,Ram Cargo,23645
8140,Dodge,Ram Cargo,21580
8141,Dodge,Ram Pickup 1500,22150
8142,Dodge,Ram Pickup 1500,38100
8143,Dodge,Ram Pickup 1500,29395
8144,Dodge,Ram Pickup 1500,28755
8145,Dodge,Ram Pickup 1500,36230
8146,Dodge,Ram Pickup 1500,26705
8147,Dodge,Ram Pickup 1500,30775
8148,Dodge,Ram Pickup 1500,25435
8149,Dodge,Ram Pickup 1500,34865
8150,Dodge,Ram Pickup 1500,30655
8151,Dodge,Ram Pickup 1500,26320
8152,Dodge,Ram Pickup 1500,33730
8153,Dodge,Ram Pickup 1500,27045
8154,Dodge,Ram Pickup 1500,32155
8155,Dodge,Ram Pickup 1500,41350
8156,Dodge,Ram Pickup 1500,25720
8157,Dodge,Ram Pickup 1500,36980
8158,Dodge,Ram Pickup 1500,39780
8159,Dodge,Ram Pickup 1500,22435
8160,Dodge,Ram Pickup 1500,34275
8161,Dodge,Ram Pickup 1500,29055
8162,Dodge,Ram Pickup 1500,31445
8163,Dodge,Ram Pickup 1500,43490
8164,Dodge,Ram Pickup 1500,31880
8165,Dodge,Ram Pickup 1500,38120
8166,Dodge,Ram Pickup 1500,32750
8167,Dodge,Ram Pickup 1500,26275
8168,Dodge,Ram Pickup 1500,29985
8169,Dodge,Ram Pickup 1500,25575
8170,Dodge,Ram Pickup 1500,29285
8171,Dodge,Ram Pickup 1500,29530
8172,Dodge,Ram Pickup 1500,35100
8173,Dodge,Ram Pickup 1500,26015
8174,Dodge,Ram Pickup 1500,29585
8175,Dodge,Ram Pickup 1500,29725
8176,Dodge,Ram Pickup 1500,40270
8177,Dodge,Ram Pickup 1500,21820
8178,Dodge,Ram Pickup 1500,21520
8179,Dodge,Ram Pickup 1500,25975
8180,Dodge,Ram Pickup 1500,25715
8181,Dodge,Ram Pickup 1500,32945
8182,Dodge,Ram Pickup 1500,41340
8183,Dodge,Ram Pickup 1500,31730
8184,Dodge,Ram Pickup 1500,25065
8185,Dodge,Ram Pickup 1500,28725
8186,Dodge,Ram Pickup 1500,24665
8187,Dodge,Ram Pickup 1500,25155
8188,Dodge,Ram Pickup 1500,24855
8189,Dodge,Ram Pickup 1500,28865
8190,Dodge,Ram Pickup 1500,20610
8191,Dodge,Ram Pickup 1500,28510
8192,Dodge,Ram Pickup 1500,25365
8193,Dodge,Ram Pickup 1500,36880
8194,Dodge,Ram Pickup 1500,20910
8195,Dodge,Ram Pickup 1500,39035
8196,Dodge,Ram Pickup 1500,28425
8197,Dodge,Ram Pickup 1500,40495
8198,Dodge,Ram Pickup 1500,31020
8199,Dodge,Ram Pickup 1500,34240
8200,Dodge,Ram Pickup 1500,32085
8201,Dodge,Ram Pickup 1500,42650
8202,Dodge,Ram Pickup 1500,29075
8203,Dodge,Ram Van,2245
8204,Dodge,Ram Van,2034
8205,Dodge,Ram Van,2239
8206,Dodge,Ram Van,2000
8207,Dodge,Ram Van,2316
8208,Dodge,Ram Van,2118
8209,Dodge,Ram Van,2041
8210,Dodge,Ram Van,2237
8211,Dodge,Ram Van,2348
8212,Dodge,Ram Van,2320
8213,Dodge,Ram Van,2422
8214,Dodge,Ram Van,2087
8215,Dodge,Ram Wagon,2326
8216,Dodge,Ram Wagon,2332
8217,Dodge,Ram Wagon,23360
